num,cond,formula,answer
45642,fifth_level,5 - 3 + 1 * 4,6
45643,fifth_level,5 - 3 - 1 + 4,5
45644,fifth_level,5 - 3 * 1 + 4,6
45645,fifth_level,5 - 3 / 1 + 4,6
45646,fifth_level,5 + 3 + 1 - 5,4
45647,fifth_level,5 + 3 - 1 - 5,2
45648,fifth_level,5 + 3 - 1 * 5,3
45649,fifth_level,5 + 3 * 1 - 5,3
45650,fifth_level,5 + 3 / 1 - 5,3
45651,fifth_level,5 - 3 + 1 + 5,8
45652,fifth_level,5 - 3 + 1 * 5,7
45653,fifth_level,5 - 3 - 1 + 5,6
45654,fifth_level,5 - 3 * 1 + 5,7
45655,fifth_level,5 - 3 / 1 + 5,7
45656,fifth_level,5 * 3 * 1 / 5,3
45657,fifth_level,5 * 3 / 1 / 5,3
45658,fifth_level,5 + 3 + 1 - 6,3
45659,fifth_level,5 + 3 - 1 - 6,1
45660,fifth_level,5 + 3 - 1 * 6,2
45661,fifth_level,5 + 3 * 1 - 6,2
45662,fifth_level,5 + 3 / 1 - 6,2
45663,fifth_level,5 - 3 + 1 * 6,8
45664,fifth_level,5 - 3 - 1 + 6,7
45665,fifth_level,5 - 3 * 1 + 6,8
45666,fifth_level,5 - 3 / 1 + 6,8
45667,fifth_level,5 * 3 - 1 - 6,8
45668,fifth_level,5 + 3 + 1 - 7,2
45669,fifth_level,5 + 3 - 1 * 7,1
45670,fifth_level,5 + 3 * 1 - 7,1
45671,fifth_level,5 + 3 / 1 - 7,1
45672,fifth_level,5 - 3 - 1 + 7,8
45673,fifth_level,5 * 3 - 1 - 7,7
45674,fifth_level,5 * 3 - 1 * 7,8
45675,fifth_level,5 * 3 * 1 - 7,8
45676,fifth_level,5 * 3 / 1 - 7,8
45677,fifth_level,5 + 3 + 1 - 8,1
45678,fifth_level,5 * 3 + 1 - 8,8
45679,fifth_level,5 * 3 - 1 - 8,6
45680,fifth_level,5 * 3 - 1 * 8,7
45681,fifth_level,5 * 3 * 1 - 8,7
45682,fifth_level,5 * 3 / 1 - 8,7
45683,fifth_level,5 * 3 + 1 - 9,7
45684,fifth_level,5 * 3 - 1 - 9,5
45685,fifth_level,5 * 3 - 1 * 9,6
45686,fifth_level,5 * 3 * 1 - 9,6
45687,fifth_level,5 * 3 / 1 - 9,6
45688,fifth_level,5 + 3 - 2 + 1,7
45689,fifth_level,5 + 3 - 2 - 1,5
45690,fifth_level,5 + 3 - 2 * 1,6
45691,fifth_level,5 + 3 - 2 / 1,6
45692,fifth_level,5 - 3 + 2 + 1,5
45693,fifth_level,5 - 3 + 2 - 1,3
45694,fifth_level,5 - 3 + 2 * 1,4
45695,fifth_level,5 - 3 + 2 / 1,4
45696,fifth_level,5 - 3 - 2 + 1,1
45697,fifth_level,5 + 3 + 2 - 2,8
45698,fifth_level,5 + 3 - 2 + 2,8
45699,fifth_level,5 + 3 - 2 - 2,4
45700,fifth_level,5 + 3 - 2 * 2,4
45701,fifth_level,5 + 3 - 2 / 2,7
45702,fifth_level,5 + 3 * 2 / 2,8
45703,fifth_level,5 + 3 / 2 * 2,8
45704,fifth_level,5 - 3 + 2 + 2,6
45705,fifth_level,5 - 3 + 2 - 2,2
45706,fifth_level,5 - 3 + 2 * 2,6
45707,fifth_level,5 - 3 + 2 / 2,3
45708,fifth_level,5 - 3 - 2 + 2,2
45709,fifth_level,5 - 3 - 2 / 2,1
45710,fifth_level,5 - 3 * 2 + 2,1
45711,fifth_level,5 - 3 * 2 / 2,2
45712,fifth_level,5 - 3 / 2 * 2,2
45713,fifth_level,5 + 3 + 2 - 3,7
45714,fifth_level,5 + 3 - 2 - 3,3
45715,fifth_level,5 + 3 - 2 * 3,2
45716,fifth_level,5 + 3 * 2 - 3,8
45717,fifth_level,5 + 3 * 2 / 3,7
45718,fifth_level,5 - 3 + 2 + 3,7
45719,fifth_level,5 - 3 + 2 - 3,1
45720,fifth_level,5 - 3 + 2 * 3,8
45721,fifth_level,5 - 3 - 2 + 3,3
45722,fifth_level,5 - 3 * 2 + 3,2
45723,fifth_level,5 - 3 * 2 / 3,3
45724,fifth_level,5 / 3 - 2 / 3,1
45725,fifth_level,5 + 3 + 2 - 4,6
45726,fifth_level,5 + 3 - 2 - 4,2
45727,fifth_level,5 + 3 * 2 - 4,7
45728,fifth_level,5 - 3 + 2 + 4,8
45729,fifth_level,5 - 3 - 2 + 4,4
45730,fifth_level,5 - 3 * 2 + 4,3
45731,fifth_level,5 * 3 - 2 * 4,7
45732,fifth_level,5 + 3 + 2 - 5,5
45733,fifth_level,5 + 3 - 2 - 5,1
45734,fifth_level,5 + 3 * 2 - 5,6
45735,fifth_level,5 - 3 - 2 + 5,5
45736,fifth_level,5 - 3 * 2 + 5,4
45737,fifth_level,5 * 3 - 2 - 5,8
45738,fifth_level,5 * 3 - 2 * 5,5
45739,fifth_level,5 * 3 * 2 / 5,6
45740,fifth_level,5 + 3 + 2 - 6,4
45741,fifth_level,5 + 3 * 2 - 6,5
45742,fifth_level,5 + 3 * 2 / 6,6
45743,fifth_level,5 - 3 - 2 + 6,6
45744,fifth_level,5 - 3 * 2 + 6,5
45745,fifth_level,5 - 3 * 2 / 6,4
45746,fifth_level,5 * 3 - 2 - 6,7
45747,fifth_level,5 * 3 - 2 * 6,3
45748,fifth_level,5 * 3 * 2 / 6,5
45749,fifth_level,5 / 3 + 2 / 6,2
45750,fifth_level,5 / 3 / 2 * 6,5
45751,fifth_level,5 + 3 + 2 - 7,3
45752,fifth_level,5 + 3 * 2 - 7,4
45753,fifth_level,5 - 3 - 2 + 7,7
45754,fifth_level,5 - 3 * 2 + 7,6
45755,fifth_level,5 * 3 - 2 - 7,6
45756,fifth_level,5 * 3 - 2 * 7,1
45757,fifth_level,5 + 3 + 2 - 8,2
45758,fifth_level,5 + 3 * 2 - 8,3
45759,fifth_level,5 - 3 - 2 + 8,8
45760,fifth_level,5 - 3 * 2 + 8,7
45761,fifth_level,5 * 3 - 2 - 8,5
45762,fifth_level,5 + 3 + 2 - 9,1
45763,fifth_level,5 + 3 * 2 - 9,2
45764,fifth_level,5 - 3 * 2 + 9,8
45765,fifth_level,5 * 3 + 2 - 9,8
45766,fifth_level,5 * 3 - 2 - 9,4
45767,fifth_level,5 + 3 - 3 + 1,6
45768,fifth_level,5 + 3 - 3 - 1,4
45769,fifth_level,5 + 3 - 3 * 1,5
45770,fifth_level,5 + 3 - 3 / 1,5
45771,fifth_level,5 + 3 / 3 + 1,7
45772,fifth_level,5 + 3 / 3 - 1,5
45773,fifth_level,5 + 3 / 3 * 1,6
45774,fifth_level,5 + 3 / 3 / 1,6
45775,fifth_level,5 - 3 + 3 + 1,6
45776,fifth_level,5 - 3 + 3 - 1,4
45777,fifth_level,5 - 3 + 3 * 1,5
45778,fifth_level,5 - 3 + 3 / 1,5
45779,fifth_level,5 - 3 / 3 + 1,5
45780,fifth_level,5 - 3 / 3 - 1,3
45781,fifth_level,5 - 3 / 3 * 1,4
45782,fifth_level,5 - 3 / 3 / 1,4
45783,fifth_level,5 * 3 / 3 + 1,6
45784,fifth_level,5 * 3 / 3 - 1,4
45785,fifth_level,5 * 3 / 3 * 1,5
45786,fifth_level,5 * 3 / 3 / 1,5
45787,fifth_level,5 / 3 * 3 + 1,6
45788,fifth_level,5 / 3 * 3 - 1,4
45789,fifth_level,5 / 3 * 3 * 1,5
45790,fifth_level,5 / 3 * 3 / 1,5
45791,fifth_level,5 + 3 - 3 + 2,7
45792,fifth_level,5 + 3 - 3 - 2,3
45793,fifth_level,5 + 3 - 3 * 2,2
45794,fifth_level,5 + 3 / 3 + 2,8
45795,fifth_level,5 + 3 / 3 - 2,4
45796,fifth_level,5 + 3 / 3 * 2,7
45797,fifth_level,5 - 3 + 3 + 2,7
45798,fifth_level,5 - 3 + 3 - 2,3
45799,fifth_level,5 - 3 + 3 * 2,8
45800,fifth_level,5 - 3 - 3 + 2,1
45801,fifth_level,5 - 3 / 3 + 2,6
45802,fifth_level,5 - 3 / 3 - 2,2
45803,fifth_level,5 - 3 / 3 * 2,3
45804,fifth_level,5 * 3 / 3 + 2,7
45805,fifth_level,5 * 3 / 3 - 2,3
45806,fifth_level,5 / 3 * 3 + 2,7
45807,fifth_level,5 / 3 * 3 - 2,3
45808,fifth_level,5 + 3 + 3 - 3,8
45809,fifth_level,5 + 3 - 3 + 3,8
45810,fifth_level,5 + 3 - 3 - 3,2
45811,fifth_level,5 + 3 - 3 / 3,7
45812,fifth_level,5 + 3 * 3 / 3,8
45813,fifth_level,5 + 3 / 3 - 3,3
45814,fifth_level,5 + 3 / 3 * 3,8
45815,fifth_level,5 - 3 + 3 + 3,8
45816,fifth_level,5 - 3 + 3 - 3,2
45817,fifth_level,5 - 3 + 3 / 3,3
45818,fifth_level,5 - 3 - 3 + 3,2
45819,fifth_level,5 - 3 - 3 / 3,1
45820,fifth_level,5 - 3 * 3 / 3,2
45821,fifth_level,5 - 3 / 3 + 3,7
45822,fifth_level,5 - 3 / 3 - 3,1
45823,fifth_level,5 - 3 / 3 * 3,2
45824,fifth_level,5 * 3 - 3 * 3,6
45825,fifth_level,5 * 3 / 3 + 3,8
45826,fifth_level,5 * 3 / 3 - 3,2
45827,fifth_level,5 / 3 * 3 + 3,8
45828,fifth_level,5 / 3 * 3 - 3,2
45829,fifth_level,5 + 3 + 3 - 4,7
45830,fifth_level,5 + 3 - 3 - 4,1
45831,fifth_level,5 + 3 / 3 - 4,2
45832,fifth_level,5 - 3 + 3 - 4,1
45833,fifth_level,5 - 3 - 3 + 4,3
45834,fifth_level,5 - 3 / 3 + 4,8
45835,fifth_level,5 - 3 / 3 * 4,1
45836,fifth_level,5 * 3 - 3 - 4,8
45837,fifth_level,5 * 3 - 3 * 4,3
45838,fifth_level,5 * 3 / 3 - 4,1
45839,fifth_level,5 / 3 * 3 - 4,1
45840,fifth_level,5 + 3 + 3 - 5,6
45841,fifth_level,5 + 3 / 3 - 5,1
45842,fifth_level,5 - 3 - 3 + 5,4
45843,fifth_level,5 - 3 * 3 + 5,1
45844,fifth_level,5 * 3 - 3 - 5,7
45845,fifth_level,5 * 3 / 3 / 5,1
45846,fifth_level,5 / 3 * 3 / 5,1
45847,fifth_level,5 + 3 + 3 - 6,5
45848,fifth_level,5 + 3 * 3 - 6,8
45849,fifth_level,5 - 3 - 3 + 6,5
45850,fifth_level,5 - 3 * 3 + 6,2
45851,fifth_level,5 * 3 - 3 - 6,6
45852,fifth_level,5 + 3 + 3 - 7,4
45853,fifth_level,5 + 3 * 3 - 7,7
45854,fifth_level,5 - 3 - 3 + 7,6
45855,fifth_level,5 - 3 * 3 + 7,3
45856,fifth_level,5 * 3 - 3 - 7,5
45857,fifth_level,5 + 3 + 3 - 8,3
45858,fifth_level,5 + 3 * 3 - 8,6
45859,fifth_level,5 - 3 - 3 + 8,7
45860,fifth_level,5 - 3 * 3 + 8,4
45861,fifth_level,5 * 3 - 3 - 8,4
45862,fifth_level,5 + 3 + 3 - 9,2
45863,fifth_level,5 + 3 * 3 - 9,5
45864,fifth_level,5 + 3 * 3 / 9,6
45865,fifth_level,5 - 3 - 3 + 9,8
45866,fifth_level,5 - 3 * 3 + 9,5
45867,fifth_level,5 - 3 * 3 / 9,4
45868,fifth_level,5 * 3 - 3 - 9,3
45869,fifth_level,5 * 3 * 3 / 9,5
45870,fifth_level,5 / 3 + 3 / 9,2
45871,fifth_level,5 / 3 / 3 * 9,5
45872,fifth_level,5 + 3 - 4 + 1,5
45873,fifth_level,5 + 3 - 4 - 1,3
45874,fifth_level,5 + 3 - 4 * 1,4
45875,fifth_level,5 + 3 - 4 / 1,4
45876,fifth_level,5 - 3 + 4 + 1,7
45877,fifth_level,5 - 3 + 4 - 1,5
45878,fifth_level,5 - 3 + 4 * 1,6
45879,fifth_level,5 - 3 + 4 / 1,6
45880,fifth_level,5 + 3 - 4 + 2,6
45881,fifth_level,5 + 3 - 4 - 2,2
45882,fifth_level,5 + 3 - 4 / 2,6
45883,fifth_level,5 - 3 + 4 + 2,8
45884,fifth_level,5 - 3 + 4 - 2,4
45885,fifth_level,5 - 3 + 4 / 2,4
45886,fifth_level,5 * 3 - 4 * 2,7
45887,fifth_level,5 + 3 - 4 + 3,7
45888,fifth_level,5 + 3 - 4 - 3,1
45889,fifth_level,5 - 3 + 4 - 3,3
45890,fifth_level,5 - 3 - 4 + 3,1
45891,fifth_level,5 - 3 * 4 / 3,1
45892,fifth_level,5 * 3 - 4 - 3,8
45893,fifth_level,5 * 3 - 4 * 3,3
45894,fifth_level,5 / 3 + 4 / 3,3
45895,fifth_level,5 + 3 + 4 - 4,8
45896,fifth_level,5 + 3 - 4 + 4,8
45897,fifth_level,5 + 3 - 4 / 4,7
45898,fifth_level,5 + 3 * 4 / 4,8
45899,fifth_level,5 + 3 / 4 * 4,8
45900,fifth_level,5 - 3 + 4 - 4,2
45901,fifth_level,5 - 3 + 4 / 4,3
45902,fifth_level,5 - 3 - 4 + 4,2
45903,fifth_level,5 - 3 - 4 / 4,1
45904,fifth_level,5 - 3 * 4 / 4,2
45905,fifth_level,5 - 3 / 4 * 4,2
45906,fifth_level,5 * 3 - 4 - 4,7
45907,fifth_level,5 + 3 + 4 - 5,7
45908,fifth_level,5 - 3 + 4 - 5,1
45909,fifth_level,5 - 3 - 4 + 5,3
45910,fifth_level,5 * 3 - 4 - 5,6
45911,fifth_level,5 + 3 + 4 - 6,6
45912,fifth_level,5 + 3 * 4 / 6,7
45913,fifth_level,5 - 3 - 4 + 6,4
45914,fifth_level,5 - 3 * 4 / 6,3
45915,fifth_level,5 * 3 - 4 - 6,5
45916,fifth_level,5 / 3 - 4 / 6,1
45917,fifth_level,5 + 3 + 4 - 7,5
45918,fifth_level,5 - 3 - 4 + 7,5
45919,fifth_level,5 * 3 - 4 - 7,4
45920,fifth_level,5 + 3 + 4 - 8,4
45921,fifth_level,5 - 3 - 4 + 8,6
45922,fifth_level,5 - 3 * 4 + 8,1
45923,fifth_level,5 * 3 - 4 - 8,3
45924,fifth_level,5 + 3 + 4 - 9,3
45925,fifth_level,5 + 3 * 4 - 9,8
45926,fifth_level,5 - 3 - 4 + 9,7
45927,fifth_level,5 - 3 * 4 + 9,2
45928,fifth_level,5 * 3 - 4 - 9,2
45929,fifth_level,5 + 3 - 5 + 1,4
45930,fifth_level,5 + 3 - 5 - 1,2
45931,fifth_level,5 + 3 - 5 * 1,3
45932,fifth_level,5 + 3 - 5 / 1,3
45933,fifth_level,5 - 3 + 5 + 1,8
45934,fifth_level,5 - 3 + 5 - 1,6
45935,fifth_level,5 - 3 + 5 * 1,7
45936,fifth_level,5 - 3 + 5 / 1,7
45937,fifth_level,5 * 3 / 5 + 1,4
45938,fifth_level,5 * 3 / 5 - 1,2
45939,fifth_level,5 * 3 / 5 * 1,3
45940,fifth_level,5 * 3 / 5 / 1,3
45941,fifth_level,5 + 3 - 5 + 2,5
45942,fifth_level,5 + 3 - 5 - 2,1
45943,fifth_level,5 - 3 + 5 - 2,5
45944,fifth_level,5 * 3 - 5 - 2,8
45945,fifth_level,5 * 3 - 5 * 2,5
45946,fifth_level,5 * 3 / 5 + 2,5
45947,fifth_level,5 * 3 / 5 - 2,1
45948,fifth_level,5 * 3 / 5 * 2,6
45949,fifth_level,5 + 3 - 5 + 3,6
45950,fifth_level,5 - 3 + 5 - 3,4
45951,fifth_level,5 * 3 - 5 - 3,7
45952,fifth_level,5 * 3 / 5 + 3,6
45953,fifth_level,5 * 3 / 5 / 3,1
45954,fifth_level,5 / 3 / 5 * 3,1
45955,fifth_level,5 + 3 - 5 + 4,7
45956,fifth_level,5 - 3 + 5 - 4,3
45957,fifth_level,5 - 3 - 5 + 4,1
45958,fifth_level,5 * 3 - 5 - 4,6
45959,fifth_level,5 * 3 / 5 + 4,7
45960,fifth_level,5 + 3 + 5 - 5,8
45961,fifth_level,5 + 3 - 5 + 5,8
45962,fifth_level,5 + 3 - 5 / 5,7
45963,fifth_level,5 + 3 * 5 / 5,8
45964,fifth_level,5 + 3 / 5 * 5,8
45965,fifth_level,5 - 3 + 5 - 5,2
45966,fifth_level,5 - 3 + 5 / 5,3
45967,fifth_level,5 - 3 - 5 + 5,2
45968,fifth_level,5 - 3 - 5 / 5,1
45969,fifth_level,5 - 3 * 5 / 5,2
45970,fifth_level,5 - 3 / 5 * 5,2
45971,fifth_level,5 * 3 - 5 - 5,5
45972,fifth_level,5 * 3 / 5 + 5,8
45973,fifth_level,5 + 3 + 5 - 6,7
45974,fifth_level,5 - 3 + 5 - 6,1
45975,fifth_level,5 - 3 - 5 + 6,3
45976,fifth_level,5 * 3 - 5 - 6,4
45977,fifth_level,5 / 3 / 5 * 6,2
45978,fifth_level,5 + 3 + 5 - 7,6
45979,fifth_level,5 - 3 - 5 + 7,4
45980,fifth_level,5 * 3 - 5 - 7,3
45981,fifth_level,5 + 3 + 5 - 8,5
45982,fifth_level,5 - 3 - 5 + 8,5
45983,fifth_level,5 * 3 - 5 - 8,2
45984,fifth_level,5 + 3 + 5 - 9,4
45985,fifth_level,5 - 3 - 5 + 9,6
45986,fifth_level,5 * 3 - 5 - 9,1
45987,fifth_level,5 + 3 - 6 + 1,3
45988,fifth_level,5 + 3 - 6 - 1,1
45989,fifth_level,5 + 3 - 6 * 1,2
45990,fifth_level,5 + 3 - 6 / 1,2
45991,fifth_level,5 - 3 + 6 - 1,7
45992,fifth_level,5 - 3 + 6 * 1,8
45993,fifth_level,5 - 3 + 6 / 1,8
45994,fifth_level,5 * 3 - 6 - 1,8
45995,fifth_level,5 + 3 - 6 + 2,4
45996,fifth_level,5 + 3 - 6 / 2,5
45997,fifth_level,5 + 3 / 6 * 2,6
45998,fifth_level,5 - 3 + 6 - 2,6
45999,fifth_level,5 - 3 + 6 / 2,5
46000,fifth_level,5 - 3 / 6 * 2,4
46001,fifth_level,5 * 3 - 6 - 2,7
46002,fifth_level,5 * 3 - 6 * 2,3
46003,fifth_level,5 * 3 / 6 * 2,5
46004,fifth_level,5 / 3 * 6 - 2,8
46005,fifth_level,5 / 3 * 6 / 2,5
46006,fifth_level,5 + 3 - 6 + 3,5
46007,fifth_level,5 + 3 - 6 / 3,6
46008,fifth_level,5 - 3 + 6 - 3,5
46009,fifth_level,5 - 3 + 6 / 3,4
46010,fifth_level,5 * 3 - 6 - 3,6
46011,fifth_level,5 / 3 * 6 - 3,7
46012,fifth_level,5 + 3 - 6 + 4,6
46013,fifth_level,5 + 3 / 6 * 4,7
46014,fifth_level,5 - 3 + 6 - 4,4
46015,fifth_level,5 - 3 / 6 * 4,3
46016,fifth_level,5 * 3 - 6 - 4,5
46017,fifth_level,5 / 3 * 6 - 4,6
46018,fifth_level,5 + 3 - 6 + 5,7
46019,fifth_level,5 - 3 + 6 - 5,3
46020,fifth_level,5 - 3 - 6 + 5,1
46021,fifth_level,5 * 3 - 6 - 5,4
46022,fifth_level,5 / 3 * 6 - 5,5
46023,fifth_level,5 / 3 * 6 / 5,2
46024,fifth_level,5 + 3 + 6 - 6,8
46025,fifth_level,5 + 3 - 6 + 6,8
46026,fifth_level,5 + 3 - 6 / 6,7
46027,fifth_level,5 + 3 * 6 / 6,8
46028,fifth_level,5 + 3 / 6 * 6,8
46029,fifth_level,5 - 3 + 6 - 6,2
46030,fifth_level,5 - 3 + 6 / 6,3
46031,fifth_level,5 - 3 - 6 + 6,2
46032,fifth_level,5 - 3 - 6 / 6,1
46033,fifth_level,5 - 3 * 6 / 6,2
46034,fifth_level,5 - 3 / 6 * 6,2
46035,fifth_level,5 * 3 - 6 - 6,3
46036,fifth_level,5 / 3 * 6 - 6,4
46037,fifth_level,5 + 3 + 6 - 7,7
46038,fifth_level,5 - 3 + 6 - 7,1
46039,fifth_level,5 - 3 - 6 + 7,3
46040,fifth_level,5 * 3 - 6 - 7,2
46041,fifth_level,5 / 3 * 6 - 7,3
46042,fifth_level,5 + 3 + 6 - 8,6
46043,fifth_level,5 - 3 - 6 + 8,4
46044,fifth_level,5 - 3 / 6 * 8,1
46045,fifth_level,5 * 3 - 6 - 8,1
46046,fifth_level,5 / 3 * 6 - 8,2
46047,fifth_level,5 + 3 + 6 - 9,5
46048,fifth_level,5 + 3 * 6 / 9,7
46049,fifth_level,5 - 3 - 6 + 9,5
46050,fifth_level,5 - 3 * 6 / 9,3
46051,fifth_level,5 / 3 - 6 / 9,1
46052,fifth_level,5 / 3 * 6 - 9,1
46053,fifth_level,5 + 3 - 7 + 1,2
46054,fifth_level,5 + 3 - 7 * 1,1
46055,fifth_level,5 + 3 - 7 / 1,1
46056,fifth_level,5 - 3 + 7 - 1,8
46057,fifth_level,5 * 3 - 7 - 1,7
46058,fifth_level,5 * 3 - 7 * 1,8
46059,fifth_level,5 * 3 - 7 / 1,8
46060,fifth_level,5 + 3 - 7 + 2,3
46061,fifth_level,5 - 3 + 7 - 2,7
46062,fifth_level,5 * 3 - 7 - 2,6
46063,fifth_level,5 * 3 - 7 * 2,1
46064,fifth_level,5 + 3 - 7 + 3,4
46065,fifth_level,5 - 3 + 7 - 3,6
46066,fifth_level,5 * 3 - 7 - 3,5
46067,fifth_level,5 / 3 + 7 / 3,4
46068,fifth_level,5 + 3 - 7 + 4,5
46069,fifth_level,5 - 3 + 7 - 4,5
46070,fifth_level,5 * 3 - 7 - 4,4
46071,fifth_level,5 + 3 - 7 + 5,6
46072,fifth_level,5 - 3 + 7 - 5,4
46073,fifth_level,5 * 3 - 7 - 5,3
46074,fifth_level,5 + 3 - 7 + 6,7
46075,fifth_level,5 - 3 + 7 - 6,3
46076,fifth_level,5 - 3 - 7 + 6,1
46077,fifth_level,5 * 3 - 7 - 6,2
46078,fifth_level,5 + 3 + 7 - 7,8
46079,fifth_level,5 + 3 - 7 + 7,8
46080,fifth_level,5 + 3 - 7 / 7,7
46081,fifth_level,5 + 3 * 7 / 7,8
46082,fifth_level,5 + 3 / 7 * 7,8
46083,fifth_level,5 - 3 + 7 - 7,2
46084,fifth_level,5 - 3 + 7 / 7,3
46085,fifth_level,5 - 3 - 7 + 7,2
46086,fifth_level,5 - 3 - 7 / 7,1
46087,fifth_level,5 - 3 * 7 / 7,2
46088,fifth_level,5 - 3 / 7 * 7,2
46089,fifth_level,5 * 3 - 7 - 7,1
46090,fifth_level,5 + 3 + 7 - 8,7
46091,fifth_level,5 - 3 + 7 - 8,1
46092,fifth_level,5 - 3 - 7 + 8,3
46093,fifth_level,5 + 3 + 7 - 9,6
46094,fifth_level,5 - 3 - 7 + 9,4
46095,fifth_level,5 + 3 - 8 + 1,1
46096,fifth_level,5 * 3 - 8 + 1,8
46097,fifth_level,5 * 3 - 8 - 1,6
46098,fifth_level,5 * 3 - 8 * 1,7
46099,fifth_level,5 * 3 - 8 / 1,7
46100,fifth_level,5 + 3 - 8 + 2,2
46101,fifth_level,5 + 3 - 8 / 2,4
46102,fifth_level,5 - 3 + 8 - 2,8
46103,fifth_level,5 - 3 + 8 / 2,6
46104,fifth_level,5 * 3 - 8 - 2,5
46105,fifth_level,5 + 3 - 8 + 3,3
46106,fifth_level,5 - 3 + 8 - 3,7
46107,fifth_level,5 * 3 - 8 - 3,4
46108,fifth_level,5 + 3 - 8 + 4,4
46109,fifth_level,5 + 3 - 8 / 4,6
46110,fifth_level,5 - 3 + 8 - 4,6
46111,fifth_level,5 - 3 + 8 / 4,4
46112,fifth_level,5 * 3 - 8 - 4,3
46113,fifth_level,5 + 3 - 8 + 5,5
46114,fifth_level,5 - 3 + 8 - 5,5
46115,fifth_level,5 * 3 - 8 - 5,2
46116,fifth_level,5 + 3 - 8 + 6,6
46117,fifth_level,5 - 3 + 8 - 6,4
46118,fifth_level,5 - 3 * 8 / 6,1
46119,fifth_level,5 * 3 - 8 - 6,1
46120,fifth_level,5 / 3 + 8 / 6,3
46121,fifth_level,5 + 3 - 8 + 7,7
46122,fifth_level,5 - 3 + 8 - 7,3
46123,fifth_level,5 - 3 - 8 + 7,1
46124,fifth_level,5 + 3 + 8 - 8,8
46125,fifth_level,5 + 3 - 8 + 8,8
46126,fifth_level,5 + 3 - 8 / 8,7
46127,fifth_level,5 + 3 * 8 / 8,8
46128,fifth_level,5 + 3 / 8 * 8,8
46129,fifth_level,5 - 3 + 8 - 8,2
46130,fifth_level,5 - 3 + 8 / 8,3
46131,fifth_level,5 - 3 - 8 + 8,2
46132,fifth_level,5 - 3 - 8 / 8,1
46133,fifth_level,5 - 3 * 8 / 8,2
46134,fifth_level,5 - 3 / 8 * 8,2
46135,fifth_level,5 + 3 + 8 - 9,7
46136,fifth_level,5 - 3 + 8 - 9,1
46137,fifth_level,5 - 3 - 8 + 9,3
46138,fifth_level,5 * 3 - 9 + 1,7
46139,fifth_level,5 * 3 - 9 - 1,5
46140,fifth_level,5 * 3 - 9 * 1,6
46141,fifth_level,5 * 3 - 9 / 1,6
46142,fifth_level,5 + 3 - 9 + 2,1
46143,fifth_level,5 * 3 - 9 + 2,8
46144,fifth_level,5 * 3 - 9 - 2,4
46145,fifth_level,5 + 3 - 9 + 3,2
46146,fifth_level,5 + 3 - 9 / 3,5
46147,fifth_level,5 + 3 / 9 * 3,6
46148,fifth_level,5 - 3 + 9 - 3,8
46149,fifth_level,5 - 3 + 9 / 3,5
46150,fifth_level,5 - 3 / 9 * 3,4
46151,fifth_level,5 * 3 - 9 - 3,3
46152,fifth_level,5 * 3 / 9 * 3,5
46153,fifth_level,5 / 3 * 9 / 3,5
46154,fifth_level,5 + 3 - 9 + 4,3
46155,fifth_level,5 - 3 + 9 - 4,7
46156,fifth_level,5 * 3 - 9 - 4,2
46157,fifth_level,5 + 3 - 9 + 5,4
46158,fifth_level,5 - 3 + 9 - 5,6
46159,fifth_level,5 * 3 - 9 - 5,1
46160,fifth_level,5 / 3 * 9 / 5,3
46161,fifth_level,5 + 3 - 9 + 6,5
46162,fifth_level,5 + 3 / 9 * 6,7
46163,fifth_level,5 - 3 + 9 - 6,5
46164,fifth_level,5 - 3 / 9 * 6,3
46165,fifth_level,5 + 3 - 9 + 7,6
46166,fifth_level,5 - 3 + 9 - 7,4
46167,fifth_level,5 / 3 * 9 - 7,8
46168,fifth_level,5 + 3 - 9 + 8,7
46169,fifth_level,5 - 3 + 9 - 8,3
46170,fifth_level,5 - 3 - 9 + 8,1
46171,fifth_level,5 / 3 * 9 - 8,7
46172,fifth_level,5 + 3 + 9 - 9,8
46173,fifth_level,5 + 3 - 9 + 9,8
46174,fifth_level,5 + 3 - 9 / 9,7
46175,fifth_level,5 + 3 * 9 / 9,8
46176,fifth_level,5 + 3 / 9 * 9,8
46177,fifth_level,5 - 3 + 9 - 9,2
46178,fifth_level,5 - 3 + 9 / 9,3
46179,fifth_level,5 - 3 - 9 + 9,2
46180,fifth_level,5 - 3 - 9 / 9,1
46181,fifth_level,5 - 3 * 9 / 9,2
46182,fifth_level,5 - 3 / 9 * 9,2
46183,fifth_level,5 / 3 * 9 - 9,6
46184,fifth_level,5 + 4 - 1 - 1,7
46185,fifth_level,5 + 4 - 1 * 1,8
46186,fifth_level,5 + 4 - 1 / 1,8
46187,fifth_level,5 + 4 * 1 - 1,8
46188,fifth_level,5 + 4 / 1 - 1,8
46189,fifth_level,5 - 4 + 1 + 1,3
46190,fifth_level,5 - 4 + 1 - 1,1
46191,fifth_level,5 - 4 + 1 * 1,2
46192,fifth_level,5 - 4 + 1 / 1,2
46193,fifth_level,5 - 4 - 1 + 1,1
46194,fifth_level,5 - 4 * 1 + 1,2
46195,fifth_level,5 - 4 * 1 * 1,1
46196,fifth_level,5 - 4 * 1 / 1,1
46197,fifth_level,5 - 4 / 1 + 1,2
46198,fifth_level,5 - 4 / 1 * 1,1
46199,fifth_level,5 - 4 / 1 / 1,1
46200,fifth_level,5 + 4 + 1 - 2,8
